numero_orden,fecha_orden,codigo_producto,cantidad_pedida,precio_unitario,ventas,pais,linea_producto,tamano_venta,producto_id,cliente_id,anio,mes
10343,2004-11-24,S18_2870,25,52.32,1308.0,France,Classic Cars,Small,34,12,2004,11
10366,2005-01-10,S18_2870,49,100.0,6144.6,Belgium,Classic Cars,Medium,34,78,2005,1
10379,2005-02-10,S18_2870,29,100.0,5127.2,Spain,Classic Cars,Medium,34,75,2005,2
10407,2005-04-22,S18_2870,41,100.0,6386.16,United States,Classic Cars,Medium,34,99,2005,4
10419,2005-05-17,S18_2870,55,100.0,7695.6,Austria,Classic Cars,Large,34,81,2005,5
10103,2003-01-29,S18_2949,27,83.07,2242.89,Norway,Vintage Cars,Small,35,65,2003,1
10112,2003-03-24,S18_2949,23,100.0,2539.89,Sweden,Vintage Cars,Small,35,83,2003,3
10126,2003-05-28,S18_2949,31,90.17,2795.27,Spain,Vintage Cars,Small,35,91,2003,5
10139,2003-07-16,S18_2949,46,100.0,5545.76,Australia,Vintage Cars,Medium,35,32,2003,7
10150,2003-09-19,S18_2949,47,91.18,4285.46,Singapore,Vintage Cars,Medium,35,86,2003,9
10163,2003-10-20,S18_2949,31,100.0,3329.09,United States,Vintage Cars,Medium,35,94,2003,10
10174,2003-11-06,S18_2949,46,100.0,5592.22,Australia,Vintage Cars,Medium,35,62,2003,11
10183,2003-11-13,S18_2949,37,89.15,3298.55,United States,Vintage Cars,Medium,35,69,2003,11
10193,2003-11-21,S18_2949,28,93.21,2609.88,Australia,Vintage Cars,Small,35,62,2003,11
10206,2003-12-05,S18_2949,37,90.17,3336.29,Canada,Vintage Cars,Medium,35,63,2003,12
10215,2004-01-29,S18_2949,49,100.0,5510.05,United States,Vintage Cars,Medium,35,99,2004,1
10228,2004-03-10,S18_2949,24,100.0,2504.4,United States,Vintage Cars,Small,35,69,2004,3
10244,2004-04-29,S18_2949,30,100.0,3525.6,Spain,Vintage Cars,Medium,35,29,2004,4
10257,2004-06-14,S18_2949,50,88.14,4407.0,United States,Vintage Cars,Medium,35,94,2004,6
10270,2004-07-19,S18_2949,31,96.24,2983.44,Australia,Vintage Cars,Small,35,62,2004,7
10280,2004-08-17,S18_2949,46,100.0,5126.24,Italy,Vintage Cars,Medium,35,97,2004,8
10291,2004-09-08,S18_2949,47,100.0,5713.79,Sweden,Vintage Cars,Medium,35,98,2004,9
10304,2004-10-11,S18_2949,46,100.0,4613.8,France,Vintage Cars,Medium,35,57,2004,10
10312,2004-10-21,S18_2949,37,100.0,3711.1,United States,Vintage Cars,Medium,35,99,2004,10
10322,2004-11-04,S18_2949,33,100.0,3524.73,United States,Vintage Cars,Medium,35,69,2004,11
10333,2004-11-18,S18_2949,31,90.17,2795.27,United States,Vintage Cars,Small,35,86,2004,11
10347,2004-11-29,S18_2949,48,100.0,4814.4,Australia,Vintage Cars,Medium,35,32,2004,11
10357,2004-12-10,S18_2949,41,87.13,3572.33,United States,Vintage Cars,Medium,35,99,2004,12
10369,2005-01-20,S18_2949,42,100.0,4581.36,United States,Vintage Cars,Medium,35,69,2005,1
10381,2005-02-17,S18_2949,41,100.0,4319.76,United States,Vintage Cars,Medium,35,86,2005,2
10391,2005-03-09,S18_2949,32,45.25,1448.0,Australia,Vintage Cars,Small,35,32,2005,3
10423,2005-05-30,S18_2949,10,88.14,881.4,Belgium,Vintage Cars,Small,35,8,2005,5
10103,2003-01-29,S18_2957,35,57.46,2011.1,Norway,Vintage Cars,Small,36,80,2003,1
10111,2003-03-25,S18_2957,28,64.33,1801.24,United States,Vintage Cars,Small,36,86,2003,3
10126,2003-05-28,S18_2957,46,73.7,3390.2,Spain,Vintage Cars,Medium,36,75,2003,5
10139,2003-07-16,S18_2957,20,71.2,1424.0,Australia,Vintage Cars,Small,36,62,2003,7
10150,2003-09-19,S18_2957,30,49.97,1499.1,Singapore,Vintage Cars,Small,36,13,2003,9
10163,2003-10-20,S18_2957,48,69.96,3358.08,United States,Vintage Cars,Medium,36,86,2003,10
10173,2003-11-05,S18_2957,28,53.72,1504.16,Italy,Vintage Cars,Small,36,15,2003,11
10183,2003-11-13,S18_2957,39,68.08,2655.12,United States,Vintage Cars,Small,36,99,2003,11
10193,2003-11-21,S18_2957,24,51.84,1244.16,Australia,Vintage Cars,Small,36,32,2003,11
10206,2003-12-05,S18_2957,28,67.46,1888.88,Canada,Vintage Cars,Small,36,50,2003,12
10215,2004-01-29,S18_2957,31,58.71,1820.01,United States,Vintage Cars,Small,36,94,2004,1
10228,2004-03-10,S18_2957,45,63.71,2866.95,United States,Vintage Cars,Small,36,99,2004,3
10244,2004-04-29,S18_2957,24,58.09,1394.16,Spain,Vintage Cars,Small,36,1,2004,4
10257,2004-06-14,S18_2957,49,53.72,2632.28,United States,Vintage Cars,Small,36,86,2004,6
10269,2004-07-16,S18_2957,32,63.08,2018.56,Austria,Vintage Cars,Small,36,23,2004,7
10280,2004-08-17,S18_2957,43,68.71,2954.53,Italy,Vintage Cars,Small,36,24,2004,8
10291,2004-09-08,S18_2957,37,50.59,1871.83,Sweden,Vintage Cars,Small,36,25,2004,9
10304,2004-10-11,S18_2957,24,64.96,1559.04,France,Vintage Cars,Small,36,38,2004,10
10312,2004-10-21,S18_2957,35,53.72,1880.2,United States,Vintage Cars,Small,36,94,2004,10
10322,2004-11-04,S18_2957,41,29.87,1224.67,United States,Vintage Cars,Small,36,99,2004,11
10332,2004-11-17,S18_2957,26,100.0,2979.08,United Kingdom,Vintage Cars,Small,36,52,2004,11
10347,2004-11-29,S18_2957,34,64.96,2208.64,Australia,Vintage Cars,Small,36,62,2004,11
10357,2004-12-10,S18_2957,49,70.58,3458.42,United States,Vintage Cars,Medium,36,94,2004,12
10369,2005-01-20,S18_2957,28,44.21,1237.88,United States,Vintage Cars,Small,36,99,2005,1
10381,2005-02-17,S18_2957,40,68.08,2723.2,United States,Vintage Cars,Small,36,69,2005,2
10392,2005-03-10,S18_2957,37,59.96,2218.52,Austria,Vintage Cars,Small,36,34,2005,3
10423,2005-05-30,S18_2957,31,53.72,1665.32,Belgium,Vintage Cars,Small,36,35,2005,5
10106,2003-02-17,S18_3029,41,83.44,3421.04,Italy,Ships,Medium,37,36,2003,2
10119,2003-04-28,S18_3029,21,89.46,1878.66,Austria,Ships,Small,37,37,2003,4
10130,2003-06-16,S18_3029,40,96.34,3853.6,United States,Ships,Medium,37,86,2003,6
10143,2003-08-10,S18_3029,46,74.84,3442.64,United States,Ships,Medium,37,94,2003,8
10155,2003-10-06,S18_3029,44,79.14,3482.16,Finland,Ships,Medium,37,97,2003,10
10167,2003-10-23,S18_3029,46,73.12,3363.52,Sweden,Ships,Medium,37,41,2003,10
10178,2003-11-08,S18_3029,41,81.72,3350.52,France,Ships,Medium,37,74,2003,11
10186,2003-11-14,S18_3029,32,89.46,2862.72,United Kingdom,Ships,Small,37,52,2003,11
10197,2003-11-26,S18_3029,46,87.74,4036.04,Spain,Ships,Medium,37,91,2003,11
10209,2004-01-09,S18_3029,28,100.0,2817.92,United States,Ships,Small,37,69,2004,1
10222,2004-02-19,S18_3029,49,94.62,4636.38,United States,Ships,Medium,37,86,2004,2
10248,2004-05-07,S18_3029,21,73.98,1553.58,United States,Ships,Small,37,94,2004,5
10262,2004-06-24,S18_3029,32,84.3,2697.6,Spain,Ships,Small,37,91,2004,6
10273,2004-07-21,S18_3029,34,98.06,3334.04,Belgium,Ships,Medium,37,49,2004,7
10283,2004-08-20,S18_3029,21,98.06,2059.26,Canada,Ships,Small,37,50,2004,8
10296,2004-09-15,S18_3029,21,96.34,2023.14,Germany,Ships,Small,37,24,2004,9
10307,2004-10-14,S18_3029,31,83.44,2586.64,United States,Ships,Small,37,99,2004,10
10316,2004-11-01,S18_3029,21,94.62,1987.02,United Kingdom,Ships,Small,37,4,2004,11
10327,2004-11-10,S18_3029,25,45.86,1146.5,Denmark,Ships,Small,37,93,2004,11
10338,2004-11-22,S18_3029,28,82.58,2312.24,Belgium,Ships,Small,37,55,2004,11
10350,2004-12-02,S18_3029,43,64.97,2793.71,Spain,Ships,Small,37,91,2004,12
10373,2005-01-31,S18_3029,22,86.74,1908.28,Finland,Ships,Small,37,21,2005,1
10386,2005-03-01,S18_3029,37,93.01,3441.37,Spain,Ships,Medium,37,29,2005,3
10398,2005-03-30,S18_3029,28,72.26,2023.28,France,Ships,Small,37,57,2005,3
10400,2005-04-01,S18_3029,30,74.84,2245.2,United States,Ships,Small,37,99,2005,4
10414,2005-05-06,S18_3029,44,73.98,3255.12,United States,Ships,Medium,37,69,2005,5
10103,2003-01-29,S18_3136,25,100.0,2539.5,Norway,Vintage Cars,Small,38,65,2003,1
10111,2003-03-25,S18_3136,43,100.0,4818.15,United States,Vintage Cars,Medium,38,94,2003,3
10126,2003-05-28,S18_3136,30,97.39,2921.7,Spain,Vintage Cars,Small,38,91,2003,5
10139,2003-07-16,S18_3136,20,90.06,1801.2,Australia,Vintage Cars,Small,38,32,2003,7
10150,2003-09-19,S18_3136,26,100.0,2804.36,Singapore,Vintage Cars,Small,38,66,2003,9
10163,2003-10-20,S18_3136,40,100.0,4900.8,United States,Vintage Cars,Medium,38,94,2003,10
10173,2003-11-05,S18_3136,31,89.01,2759.31,Italy,Vintage Cars,Small,38,68,2003,11
10183,2003-11-13,S18_3136,22,100.0,2488.2,United States,Vintage Cars,Small,38,69,2003,11
10193,2003-11-21,S18_3136,23,100.0,2769.89,Australia,Vintage Cars,Small,38,62,2003,11
10206,2003-12-05,S18_3136,30,100.0,3581.4,Canada,Vintage Cars,Medium,38,63,2003,12
10215,2004-01-29,S18_3136,49,100.0,5285.14,United States,Vintage Cars,Medium,38,99,2004,1
10228,2004-03-10,S18_3136,31,100.0,3181.53,United States,Vintage Cars,Medium,38,69,2004,3
10244,2004-04-29,S18_3136,29,100.0,3340.51,Spain,Vintage Cars,Medium,38,29,2004,4
10257,2004-06-14,S18_3136,37,84.82,3138.34,United States,Vintage Cars,Medium,38,94,2004,6
10270,2004-07-19,S18_3136,38,100.0,4775.08,Australia,Vintage Cars,Medium,38,62,2004,7
10280,2004-08-17,S18_3136,29,100.0,3006.43,Italy,Vintage Cars,Medium,38,77,2004,8
10291,2004-09-08,S18_3136,23,100.0,2866.26,Sweden,Vintage Cars,Small,38,78,2004,9
10304,2004-10-11,S18_3136,26,85.87,2232.62,France,Vintage Cars,Small,38,12,2004,10
10312,2004-10-21,S18_3136,38,100.0,4457.02,United States,Vintage Cars,Medium,38,99,2004,10
10322,2004-11-04,S18_3136,48,47.04,2257.92,United States,Vintage Cars,Small,38,69,2004,11
10332,2004-11-17,S18_3136,40,39.8,1592.0,United Kingdom,Vintage Cars,Small,38,26,2004,11
10347,2004-11-29,S18_3136,45,100.0,4948.2,Australia,Vintage Cars,Medium,38,32,2004,11
10357,2004-12-10,S18_3136,44,100.0,5160.76,United States,Vintage Cars,Medium,38,99,2004,12
10369,2005-01-20,S18_3136,21,94.22,1978.62,United States,Vintage Cars,Small,38,69,2005,1
10381,2005-02-17,S18_3136,35,100.0,4288.2,United States,Vintage Cars,Medium,38,86,2005,2
10392,2005-03-10,S18_3136,29,86.92,2520.68,Austria,Vintage Cars,Small,38,87,2005,3
10423,2005-05-30,S18_3136,21,84.82,1781.22,Belgium,Vintage Cars,Small,38,88,2005,5
10105,2003-02-11,S18_3140,22,100.0,3065.04,Denmark,Vintage Cars,Medium,39,7,2003,2
10117,2003-04-16,S18_3140,26,100.0,3551.34,Singapore,Vintage Cars,Medium,39,90,2003,4
10128,2003-06-06,S18_3140,41,100.0,5544.02,Spain,Vintage Cars,Medium,39,75,2003,6
10142,2003-08-08,S18_3140,47,100.0,6034.33,United States,Vintage Cars,Medium,39,99,2003,8
10153,2003-09-28,S18_3140,31,100.0,3641.57,Spain,Vintage Cars,Medium,39,1,2003,9
10166,2003-10-21,S18_3140,43,100.0,6930.74,United States,Vintage Cars,Medium,39,86,2003,10
10177,2003-11-07,S18_3140,23,100.0,3675.63,Spain,Vintage Cars,Medium,39,75,2003,11
10185,2003-11-14,S18_3140,28,100.0,3442.04,United States,Vintage Cars,Medium,39,99,2003,11
10196,2003-11-26,S18_3140,49,100.0,6893.81,United States,Vintage Cars,Medium,39,69,2003,11
10208,2004-01-02,S18_3140,24,100.0,2622.48,France,Vintage Cars,Small,39,38,2004,1
10221,2004-02-18,S18_3140,33,100.0,4417.38,Belgium,Vintage Cars,Medium,39,99,2004,2
10232,2004-03-20,S18_3140,22,100.0,3606.02,United Kingdom,Vintage Cars,Medium,39,54,2004,3
10248,2004-05-07,S18_3140,32,100.0,3802.56,United States,Vintage Cars,Medium,39,69,2004,5
10273,2004-07-21,S18_3140,40,100.0,5026.4,Belgium,Vintage Cars,Medium,39,2,2004,7
10282,2004-08-20,S18_3140,43,100.0,6695.53,United States,Vintage Cars,Medium,39,94,2004,8
10293,2004-09-09,S18_3140,24,100.0,2819.28,Italy,Vintage Cars,Small,39,4,2004,9
10306,2004-10-14,S18_3140,32,100.0,3759.04,United Kingdom,Vintage Cars,Medium,39,41,2004,10
10314,2004-10-22,S18_3140,20,100.0,2731.8,Denmark,Vintage Cars,Small,39,93,2004,10
10325,2004-11-05,S18_3140,24,69.12,1658.88,Norway,Vintage Cars,Small,39,65,2004,11
10336,2004-11-20,S18_3140,48,100.0,5778.24,France,Vintage Cars,Medium,39,74,2004,11
10350,2004-12-02,S18_3140,44,100.0,5191.12,Spain,Vintage Cars,Medium,39,1,2004,12
10372,2005-01-26,S18_3140,28,100.0,3862.88,Japan,Vintage Cars,Medium,39,10,2005,1
10383,2005-02-22,S18_3140,24,61.52,1476.48,Spain,Vintage Cars,Small,39,75,2005,2
10396,2005-03-23,S18_3140,33,100.0,5273.73,United States,Vintage Cars,Medium,39,99,2005,3
10414,2005-05-06,S18_3140,41,100.0,4872.03,United States,Vintage Cars,Medium,39,69,2005,5
10104,2003-01-31,S18_3232,23,100.0,4556.99,Spain,Classic Cars,Medium,40,29,2003,1
10109,2003-03-10,S18_3232,46,100.0,8257.0,United States,Classic Cars,Large,40,94,2003,3
10114,2003-04-01,S18_3232,48,100.0,8209.44,France,Classic Cars,Large,40,38,2003,4
10122,2003-05-08,S18_3232,25,100.0,3598.5,France,Classic Cars,Medium,40,46,2003,5
10127,2003-06-03,S18_3232,22,100.0,3837.24,United States,Classic Cars,Medium,40,86,2003,6
10136,2003-07-04,S18_3232,41,100.0,8331.61,France,Classic Cars,Large,40,57,2003,7
10141,2003-08-01,S18_3232,34,100.0,4836.5,Finland,Classic Cars,Medium,40,97,2003,8
10148,2003-09-11,S18_3232,32,100.0,5418.88,Australia,Classic Cars,Medium,40,32,2003,9
10151,2003-09-21,S18_3232,21,100.0,3734.01,Finland,Classic Cars,Medium,40,21,2003,9
10160,2003-10-11,S18_3232,20,100.0,3996.4,United States,Classic Cars,Medium,40,94,2003,10
10165,2003-10-22,S18_3232,47,100.0,8754.69,Singapore,Classic Cars,Large,40,24,2003,10
10171,2003-11-05,S18_3232,39,100.0,5481.45,Canada,Classic Cars,Medium,40,42,2003,11
10175,2003-11-06,S18_3232,29,100.0,4419.89,United Kingdom,Classic Cars,Medium,40,41,2003,11
10181,2003-11-12,S18_3232,45,100.0,6324.75,Norway,Classic Cars,Medium,40,65,2003,11
10184,2003-11-14,S18_3232,28,100.0,4409.72,Spain,Classic Cars,Medium,40,91,2003,11
10192,2003-11-20,S18_3232,26,100.0,3918.46,United States,Classic Cars,Medium,40,69,2003,11
10195,2003-11-25,S18_3232,50,100.0,7620.5,United States,Classic Cars,Large,40,86,2003,11
10203,2003-12-02,S18_3232,48,100.0,8291.04,Spain,Classic Cars,Large,40,75,2003,12
10207,2003-12-09,S18_3232,25,100.0,3937.25,United States,Classic Cars,Medium,40,99,2003,12
10212,2004-01-16,S18_3232,40,100.0,5554.4,Spain,Classic Cars,Medium,40,1,2004,1
10225,2004-02-22,S18_3232,43,100.0,6407.86,Switzerland,Classic Cars,Medium,40,25,2004,2
10229,2004-03-11,S18_3232,22,100.0,4172.52,United States,Classic Cars,Medium,40,94,2004,3
10239,2004-04-12,S18_3232,47,100.0,7083.37,Finland,Classic Cars,Large,40,2,2004,4
10246,2004-05-05,S18_3232,36,100.0,7132.68,Spain,Classic Cars,Large,40,1,2004,5
10253,2004-06-01,S18_3232,40,100.0,6773.6,United Kingdom,Classic Cars,Medium,40,26,2004,6
10259,2004-06-15,S18_3232,27,100.0,3657.69,Singapore,Classic Cars,Medium,40,39,2004,6
10266,2004-07-06,S18_3232,29,100.0,4812.55,Italy,Classic Cars,Medium,40,40,2004,7
10271,2004-07-20,S18_3232,20,100.0,3928.6,United States,Classic Cars,Medium,40,69,2004,7
10278,2004-08-06,S18_3232,42,100.0,6401.22,United States,Classic Cars,Medium,40,86,2004,8
10281,2004-08-19,S18_3232,25,100.0,4191.25,United States,Classic Cars,Medium,40,94,2004,8
10287,2004-08-30,S18_3232,36,100.0,5852.52,Switzerland,Classic Cars,Medium,40,88,2004,8
10292,2004-09-08,S18_3232,21,100.0,2844.87,United States,Classic Cars,Small,40,69,2004,9
10301,2003-10-05,S18_3232,23,100.0,4011.66,Norway,Classic Cars,Medium,40,33,2003,10
10305,2004-10-13,S18_3232,37,100.0,7455.87,United States,Classic Cars,Large,40,94,2004,10
10310,2004-10-16,S18_3232,48,100.0,8940.96,Germany,Classic Cars,Large,40,36,2004,10
10313,2004-10-22,S18_3232,25,100.0,4572.25,Canada,Classic Cars,Medium,40,42,2004,10
10321,2004-11-04,S18_3232,33,100.0,5700.09,United States,Classic Cars,Medium,40,86,2004,11
10324,2004-11-05,S18_3232,27,100.0,3155.49,United States,Classic Cars,Medium,40,94,2004,11
10331,2004-11-17,S18_3232,27,100.0,4170.69,United States,Classic Cars,Medium,40,99,2004,11
10334,2004-11-19,S18_3232,20,100.0,2878.8,Sweden,Classic Cars,Small,40,53,2004,11
10342,2004-11-24,S18_3232,30,100.0,5029.5,Australia,Classic Cars,Medium,40,62,2004,11
10349,2004-12-01,S18_3232,48,100.0,7396.8,United States,Classic Cars,Large,40,94,2004,12
10358,2004-12-10,S18_3232,32,93.49,2991.68,Spain,Classic Cars,Small,40,91,2004,12
10366,2005-01-10,S18_3232,34,100.0,6275.72,Belgium,Classic Cars,Medium,40,57,2005,1
10370,2005-01-20,S18_3232,27,56.85,1534.95,Australia,Classic Cars,Small,40,62,2005,1
10377,2005-02-09,S18_3232,39,100.0,7264.53,Finland,Classic Cars,Large,40,87,2005,2
10383,2005-02-22,S18_3232,47,100.0,6869.05,Spain,Classic Cars,Medium,40,91,2005,2
10394,2005-03-15,S18_3232,22,100.0,3353.02,Spain,Classic Cars,Medium,40,1,2005,3
10405,2005-04-14,S18_3232,55,100.0,8289.05,France,Classic Cars,Large,40,74,2005,4
10412,2005-05-03,S18_3232,60,100.0,11887.8,Spain,Classic Cars,Large,40,75,2005,5
10419,2005-05-17,S18_3232,35,100.0,5926.9,Austria,Classic Cars,Medium,40,64,2005,5
10425,2005-05-31,S18_3232,28,100.0,3793.16,France,Classic Cars,Medium,40,46,2005,5
10105,2003-02-11,S18_3259,38,100.0,4330.1,Denmark,Trains,Medium,41,93,2003,2
10117,2003-04-16,S18_3259,21,95.8,2011.8,Singapore,Trains,Small,41,67,2003,4
10128,2003-06-06,S18_3259,41,100.0,4837.18,Spain,Trains,Medium,41,91,2003,6
10142,2003-08-08,S18_3259,22,97.81,2151.82,United States,Trains,Small,41,69,2003,8
10153,2003-09-28,S18_3259,29,88.74,2573.46,Spain,Trains,Small,41,29,2003,9
10165,2003-10-22,S18_3259,50,100.0,5344.5,Singapore,Trains,Medium,41,71,2003,10
10177,2003-11-07,S18_3259,29,100.0,3070.52,Spain,Trains,Medium,41,91,2003,11
10185,2003-11-14,S18_3259,49,80.67,3952.83,United States,Trains,Medium,41,69,2003,11
10196,2003-11-26,S18_3259,35,100.0,3564.75,United States,Trains,Medium,41,86,2003,11
10208,2004-01-02,S18_3259,48,100.0,5614.56,France,Trains,Medium,41,12,2004,1
10221,2004-02-18,S18_3259,23,80.67,1855.41,Belgium,Trains,Small,41,76,2004,2
10232,2004-03-20,S18_3259,48,95.8,4598.4,United Kingdom,Trains,Medium,41,54,2004,3
10248,2004-05-07,S18_3259,42,100.0,5082.42,United States,Trains,Medium,41,86,2004,5
10273,2004-07-21,S18_3259,47,100.0,5450.59,Belgium,Trains,Medium,41,79,2004,7
10282,2004-08-20,S18_3259,36,100.0,4174.92,United States,Trains,Medium,41,99,2004,8
10293,2004-09-09,S18_3259,22,100.0,2418.24,Italy,Trains,Small,41,81,2004,9
10306,2004-10-14,S18_3259,40,91.76,3670.4,United Kingdom,Trains,Medium,41,41,2004,10
10314,2004-10-22,S18_3259,23,100.0,2481.7,Denmark,Trains,Small,41,7,2004,10
10326,2004-11-09,S18_3259,32,100.0,3807.68,Sweden,Trains,Medium,41,84,2004,11
10336,2004-11-20,S18_3259,21,100.0,2230.41,France,Trains,Small,41,57,2004,11
10350,2004-12-02,S18_3259,41,93.04,3814.64,Spain,Trains,Medium,41,29,2004,12
10372,2005-01-26,S18_3259,25,84.71,2117.75,Japan,Trains,Small,41,87,2005,1
10383,2005-02-22,S18_3259,26,100.0,3340.48,Spain,Trains,Medium,41,91,2005,2
10396,2005-03-23,S18_3259,24,89.75,2154.0,United States,Trains,Small,41,69,2005,3
10414,2005-05-06,S18_3259,48,100.0,5808.48,United States,Trains,Medium,41,86,2005,5
10108,2003-03-03,S18_3278,26,68.35,1777.1,Philippines,Classic Cars,Small,42,91,2003,3
10122,2003-05-08,S18_3278,21,73.17,1536.57,France,Classic Cars,Small,42,74,2003,5
10135,2003-07-02,S18_3278,45,78.0,3510.0,United States,Classic Cars,Medium,42,69,2003,7
10147,2003-09-05,S18_3278,36,86.04,3097.44,United States,Classic Cars,Medium,42,86,2003,9
10159,2003-10-10,S18_3278,21,81.21,1705.41,United States,Classic Cars,Small,42,94,2003,10
10169,2003-11-04,S18_3278,32,70.76,2264.32,Australia,Classic Cars,Small,42,62,2003,11
10181,2003-11-12,S18_3278,30,82.82,2484.6,Norway,Classic Cars,Small,42,65,2003,11
10191,2003-11-20,S18_3278,36,94.88,3415.68,Germany,Classic Cars,Medium,42,48,2003,11
10203,2003-12-02,S18_3278,33,86.04,2839.32,Spain,Classic Cars,Small,42,75,2003,12
10211,2004-01-15,S18_3278,35,78.0,2730.0,France,Classic Cars,Small,42,38,2004,1
10225,2004-02-22,S18_3278,37,95.69,3540.53,Switzerland,Classic Cars,Medium,42,40,2004,2
10238,2004-04-09,S18_3278,41,73.17,2999.97,Denmark,Classic Cars,Small,42,93,2004,4
10252,2004-05-26,S18_3278,20,76.39,1527.8,France,Classic Cars,Small,42,57,2004,5
10265,2004-07-02,S18_3278,45,86.84,3907.8,Australia,Classic Cars,Medium,42,62,2004,7
10276,2004-08-02,S18_3278,38,69.96,2658.48,United States,Classic Cars,Small,42,69,2004,8
10287,2004-08-30,S18_3278,43,70.76,3042.68,Switzerland,Classic Cars,Medium,42,25,2004,8
10300,2003-10-04,S18_3278,49,78.8,3861.2,Germany,Classic Cars,Medium,42,24,2003,10
10310,2004-10-16,S18_3278,27,80.41,2171.07,Germany,Classic Cars,Small,42,36,2004,10
10319,2004-11-03,S18_3278,46,73.98,3403.08,United States,Classic Cars,Medium,42,69,2004,11
10329,2004-11-15,S18_3278,38,59.1,2245.8,United States,Classic Cars,Small,42,86,2004,11
10342,2004-11-24,S18_3278,25,66.74,1668.5,Australia,Classic Cars,Small,42,32,2004,11
10363,2005-01-06,S18_3278,46,60.3,2773.8,Finland,Classic Cars,Small,42,21,2005,1
10378,2005-02-10,S18_3278,22,100.0,2464.0,Spain,Classic Cars,Small,42,1,2005,2
10390,2005-03-04,S18_3278,40,100.0,5491.6,United States,Classic Cars,Medium,42,86,2005,3
10103,2003-01-29,S18_3320,46,100.0,4791.82,Norway,Vintage Cars,Medium,43,81,2003,1
10111,2003-03-25,S18_3320,39,100.0,4178.85,United States,Vintage Cars,Medium,43,99,2003,3
10126,2003-05-28,S18_3320,38,82.34,3128.92,Spain,Vintage Cars,Medium,43,1,2003,5
10139,2003-07-16,S18_3320,30,100.0,3095.4,Australia,Vintage Cars,Medium,43,62,2003,7
10149,2003-09-12,S18_3320,42,94.25,3958.5,United States,Vintage Cars,Medium,43,94,2003,9
10163,2003-10-20,S18_3320,43,100.0,4991.44,United States,Vintage Cars,Medium,43,99,2003,10
10173,2003-11-05,S18_3320,29,95.24,2761.96,Italy,Vintage Cars,Small,43,21,2003,11
10182,2003-11-12,S18_3320,33,86.31,2848.23,United States,Vintage Cars,Small,43,86,2003,11
10193,2003-11-21,S18_3320,32,79.37,2539.84,Australia,Vintage Cars,Small,43,32,2003,11
10206,2003-12-05,S18_3320,28,87.3,2444.4,Canada,Vintage Cars,Small,43,85,2003,12
10215,2004-01-29,S18_3320,41,100.0,4555.92,United States,Vintage Cars,Medium,43,69,2004,1
10227,2004-03-02,S18_3320,33,100.0,3666.96,France,Vintage Cars,Medium,43,51,2004,3
10244,2004-04-29,S18_3320,36,84.33,3035.88,Spain,Vintage Cars,Medium,43,75,2004,4
10257,2004-06-14,S18_3320,26,89.29,2321.54,United States,Vintage Cars,Small,43,99,2004,6
10280,2004-08-17,S18_3320,34,100.0,3474.46,Italy,Vintage Cars,Medium,43,29,2004,8
10290,2004-09-07,S18_3320,26,96.23,2501.98,United States,Vintage Cars,Small,43,86,2004,9
